{1: [7, 3], 2: [4, 2, 5], 3: [6, 1], 'total_second': 11005}
{1: [4, 7, 2], 2: [3, 1], 3: [6, 5], 'total_second': 11053}
{1: [7, 3], 2: [2, 6, 1], 3: [4, 5], 'total_second': 11058}
{1: [7, 3], 2: [4, 5, 1], 3: [2, 6], 'total_second': 11058}
{1: [7, 3], 2: [5], 3: [4, 2, 6, 1], 'total_second': 11065}
{1: [7, 5], 2: [3, 1], 3: [4, 2, 6], 'total_second': 11067}
{1: [7, 3], 2: [2, 6, 4], 3: [5, 1], 'total_second': 11078}
{1: [7, 3], 2: [4, 2, 5, 1], 3: [6], 'total_second': 11092}
{1: [7, 3], 2: [6, 1], 3: [4, 2, 5], 'total_second': 11099}
{1: [7, 3], 2: [6, 4], 3: [2, 5, 1], 'total_second': 11118}
{1: [7, 3], 2: [2, 5], 3: [4, 6, 1], 'total_second': 11123}
{1: [2, 6], 2: [3, 1], 3: [4, 7, 5], 'total_second': 11129}
{1: [7, 3], 2: [5, 1], 3: [4, 2, 6], 'total_second': 11152}
{1: [7, 2, 6], 2: [3, 1], 3: [4, 5], 'total_second': 11153}
{1: [7, 6], 2: [3, 1], 3: [4, 2, 5], 'total_second': 11177}
{1: [7, 2, 5], 2: [3, 1], 3: [4, 6], 'total_second': 11188}
{1: [7, 3], 2: [2, 5, 1], 3: [4, 6], 'total_second': 11210}
{1: [7, 3], 2: [2, 6], 3: [4, 5, 1], 'total_second': 11219}
{1: [6], 2: [3, 1], 3: [4, 7, 2, 5], 'total_second': 11258}
{1: [7, 3], 2: [6], 3: [4, 2, 5, 1], 'total_second': 11260}
{1: [4, 2, 6], 2: [3, 1], 3: [7, 5], 'total_second': 11304}
{1: [4, 7, 5], 2: [3, 1], 3: [2, 6], 'total_second': 11419}
{1: [4, 2, 5], 2: [3, 1], 3: [7, 6], 'total_second': 11420}
{1: [4, 6], 2: [3, 1], 3: [7, 2, 5], 'total_second': 11425}
{1: [4, 7, 5, 1], 2: [3], 3: [2, 6], 'total_second': 11569}
{1: [4, 7, 5, 1], 2: [6], 3: [2, 3], 'total_second': 11614}
{1: [4, 7, 5, 1], 2: [2, 6], 3: [3], 'total_second': 11668}
{1: [4, 7, 2, 5], 2: [], 3: [6, 3, 1], 'total_second': 7966}
{1: [4, 7, 2, 5], 2: [1], 3: [6, 3], 'total_second': 10310}
{1: [4, 7, 2, 5], 2: [3, 1], 3: [6], 'total_second': 11542}
{1: [4, 7, 2, 5], 2: [3], 3: [6, 1], 'total_second': 11563}
{1: [4, 7, 2, 5], 2: [6, 1], 3: [3], 'total_second': 11628}
{1: [4, 7, 2, 5], 2: [6], 3: [3, 1], 'total_second': 11685}
{1: [2, 3], 2: [4, 5, 6, 1], 3: [7], 'total_second': 9329}
{1: [7], 2: [4, 5, 6, 1], 3: [2, 3], 'total_second': 9473}
{1: [7, 3], 2: [4, 5, 6, 1], 3: [2], 'total_second': 10572}
{1: [3], 2: [4, 5, 6, 1], 3: [7, 2], 'total_second': 10596}
{1: [7, 2], 2: [4, 5, 6, 1], 3: [3], 'total_second': 10751}
{1: [4, 2, 6, 3, 5], 2: [], 3: [7, 1], 'total_second': 6946}
{1: [4, 2, 6, 3, 5], 2: [7, 1], 3: [], 'total_second': 7433}
{1: [4, 2, 6, 3, 5], 2: [7], 3: [1], 'total_second': 8314}
{1: [4, 2, 6, 3, 5], 2: [1], 3: [7], 'total_second': 8426}
{1: [4, 5, 3, 1], 2: [], 3: [7, 2, 6], 'total_second': 8305}
{1: [5, 3, 1], 2: [4], 3: [7, 2, 6], 'total_second': 8490}
{1: [3, 5], 2: [1, 4], 3: [7, 2, 6], 'total_second': 10186}
{1: [4, 5, 3], 2: [1], 3: [7, 2, 6], 'total_second': 10636}
{1: [3, 1], 2: [5, 4], 3: [7, 2, 6], 'total_second': 11020}
{1: [3], 2: [4, 5, 1], 3: [7, 2, 6], 'total_second': 11082}
{1: [4, 5], 2: [3, 1], 3: [7, 2, 6], 'total_second': 11396}
{1: [4, 3, 1], 2: [5], 3: [7, 2, 6], 'total_second': 11504}
{1: [4, 5, 1], 2: [3], 3: [7, 2, 6], 'total_second': 11546}
{1: [4, 3], 2: [5, 1], 3: [7, 2, 6], 'total_second': 11562}
{1: [7, 2], 2: [], 3: [4, 5, 6, 3, 1], 'total_second': 7216}
{1: [], 2: [7, 2], 3: [4, 5, 6, 3, 1], 'total_second': 7946}
{1: [2], 2: [7], 3: [4, 5, 6, 3, 1], 'total_second': 8422}
{1: [7], 2: [2], 3: [4, 5, 6, 3, 1], 'total_second': 8776}
{1: [7, 5, 6, 1], 2: [2, 3], 3: [4], 'total_second': 8881}
{1: [5, 6, 1], 2: [2, 3], 3: [4, 7], 'total_second': 9571}
{1: [7], 2: [2, 3], 3: [4, 5, 6, 1], 'total_second': 9630}
{1: [4, 5, 6, 1], 2: [2, 3], 3: [7], 'total_second': 9786}
{1: [4, 7], 2: [2, 3], 3: [5, 6, 1], 'total_second': 9983}
{1: [7, 1], 2: [2, 3], 3: [4, 6, 5], 'total_second': 10333}
{1: [6, 5], 2: [2, 3], 3: [4, 7, 1], 'total_second': 10397}
{1: [7, 6, 5], 2: [2, 3], 3: [4, 1], 'total_second': 10431}
{1: [4, 6, 5], 2: [2, 3], 3: [7, 1], 'total_second': 10564}
{1: [4, 7, 1], 2: [2, 3], 3: [6, 5], 'total_second': 10687}
{1: [7, 5], 2: [2, 3], 3: [4, 6, 1], 'total_second': 11120}
{1: [6, 1], 2: [2, 3], 3: [4, 7, 5], 'total_second': 11202}
{1: [7, 6, 1], 2: [2, 3], 3: [4, 5], 'total_second': 11210}
{1: [7, 5, 1], 2: [2, 3], 3: [4, 6], 'total_second': 11249}
{1: [6], 2: [2, 3], 3: [4, 7, 5, 1], 'total_second': 11310}
{1: [7, 6], 2: [2, 3], 3: [4, 5, 1], 'total_second': 11318}
{1: [4, 6, 1], 2: [2, 3], 3: [7, 5], 'total_second': 11369}
{1: [4, 5], 2: [2, 3], 3: [7, 6, 1], 'total_second': 11441}
{1: [4, 7, 5], 2: [2, 3], 3: [6, 1], 'total_second': 11474}
{1: [4, 6], 2: [2, 3], 3: [7, 5, 1], 'total_second': 11477}
{1: [4, 5, 1], 2: [2, 3], 3: [7, 6], 'total_second': 11570}
{1: [4, 7, 5, 1], 2: [2, 3], 3: [6], 'total_second': 11603}
{1: [4, 5, 3], 2: [], 3: [7, 2, 6, 1], 'total_second': 8276}
{1: [3, 5], 2: [4], 3: [7, 2, 6, 1], 'total_second': 8417}
{1: [3], 2: [5, 4], 3: [7, 2, 6, 1], 'total_second': 10991}
{1: [4, 5], 2: [3], 3: [7, 2, 6, 1], 'total_second': 11417}
{1: [4, 3], 2: [5], 3: [7, 2, 6, 1], 'total_second': 11475}
{1: [2, 6, 5, 1], 2: [3, 4], 3: [7], 'total_second': 9385}
{1: [7], 2: [3, 4], 3: [2, 6, 5, 1], 'total_second': 9516}
{1: [2, 6, 5], 2: [3, 4], 3: [7, 1], 'total_second': 10136}
{1: [7, 1], 2: [3, 4], 3: [2, 6, 5], 'total_second': 10192}
{1: [7, 2, 6, 5], 2: [3, 4], 3: [1], 'total_second': 10298}
{1: [6, 5], 2: [3, 4], 3: [7, 2, 1], 'total_second': 10561}
{1: [7, 6, 5], 2: [3, 4], 3: [2, 1], 'total_second': 10592}
{1: [7, 2, 1], 2: [3, 4], 3: [6, 5], 'total_second': 10611}
{1: [7, 5, 6, 1], 2: [3, 4], 3: [2], 'total_second': 10622}
{1: [5, 6, 1], 2: [3, 4], 3: [7, 2], 'total_second': 10624}
{1: [7, 2], 2: [3, 4], 3: [5, 6, 1], 'total_second': 10705}
{1: [2, 6, 1], 2: [3, 4], 3: [7, 5], 'total_second': 10941}
{1: [7, 5], 2: [3, 4], 3: [2, 6, 1], 'total_second': 10979}
{1: [5], 2: [3, 4], 3: [7, 2, 6, 1], 'total_second': 10981}
{1: [2, 5], 2: [3, 4], 3: [7, 6, 1], 'total_second': 11045}
{1: [2, 6], 2: [3, 4], 3: [7, 5, 1], 'total_second': 11049}
{1: [6, 1], 2: [3, 4], 3: [7, 2, 5], 'total_second': 11070}
{1: [7, 2, 6, 1], 2: [3, 4], 3: [5], 'total_second': 11078}
{1: [7, 6, 1], 2: [3, 4], 3: [2, 5], 'total_second': 11101}
{1: [7, 2, 5], 2: [3, 4], 3: [6, 1], 'total_second': 11102}
{1: [7, 5, 1], 2: [3, 4], 3: [2, 6], 'total_second': 11108}
{1: [5, 1], 2: [3, 4], 3: [7, 2, 6], 'total_second': 11110}
{1: [6], 2: [3, 4], 3: [7, 5, 2, 1], 'total_second': 11163}
{1: [2, 5, 1], 2: [3, 4], 3: [7, 6], 'total_second': 11174}
{1: [7, 2, 6], 2: [3, 4], 3: [5, 1], 'total_second': 11186}
{1: [7, 6], 2: [3, 4], 3: [2, 5, 1], 'total_second': 11209}
{1: [7, 1, 2, 5], 2: [3, 4], 3: [6], 'total_second': 11214}
{1: [7, 3, 1], 2: [], 3: [4, 2, 6, 5], 'total_second': 7879}
{1: [7, 3, 1], 2: [4], 3: [2, 6, 5], 'total_second': 8391}
{1: [7, 3, 1], 2: [4, 2, 6, 5], 3: [], 'total_second': 8425}
{1: [7, 3, 1], 2: [2, 6, 5], 3: [4], 'total_second': 8779}
{1: [7, 3, 1], 2: [2, 4], 3: [6, 5], 'total_second': 10458}
{1: [7, 3, 1], 2: [4, 6, 5], 3: [2], 'total_second': 10541}
{1: [7, 3, 1], 2: [2], 3: [4, 6, 5], 'total_second': 10654}
{1: [7, 3, 1], 2: [6, 5], 3: [4, 2], 'total_second': 10670}
{1: [7, 3, 1], 2: [2, 6, 4], 3: [5], 'total_second': 10987}
{1: [7, 3, 1], 2: [5, 4], 3: [2, 6], 'total_second': 10996}
{1: [7, 3, 1], 2: [6, 4], 3: [2, 5], 'total_second': 11027}
{1: [7, 3, 1], 2: [4, 2, 5], 3: [6], 'total_second': 11034}
{1: [7, 3, 1], 2: [5], 3: [4, 2, 6], 'total_second': 11094}
{1: [7, 3, 1], 2: [2, 6], 3: [4, 5], 'total_second': 11128}
{1: [7, 3, 1], 2: [2, 5], 3: [4, 6], 'total_second': 11152}
{1: [7, 3, 1], 2: [6], 3: [4, 2, 5], 'total_second': 11169}
{1: [4, 5, 6, 3, 1], 2: [], 3: [7, 2], 'total_second': 7463}
{1: [4, 5, 6, 3, 1], 2: [7, 2], 3: [], 'total_second': 7976}
{1: [4, 5, 6, 3, 1], 2: [7], 3: [2], 'total_second': 8716}
{1: [4, 5, 6, 3, 1], 2: [2], 3: [7], 'total_second': 8932}
{1: [7, 6, 5], 2: [2, 3, 1], 3: [4], 'total_second': 8839}
{1: [6, 5], 2: [2, 3, 1], 3: [4, 7], 'total_second': 9496}
{1: [7], 2: [2, 3, 1], 3: [4, 6, 5], 'total_second': 9516}
{1: [4, 6, 5], 2: [2, 3, 1], 3: [7], 'total_second': 9663}
{1: [4, 7], 2: [2, 3, 1], 3: [6, 5], 'total_second': 9870}
{1: [7, 5], 2: [2, 3, 1], 3: [4, 6], 'total_second': 11099}
{1: [6], 2: [2, 3, 1], 3: [4, 7, 5], 'total_second': 11169}
{1: [7, 6], 2: [2, 3, 1], 3: [4, 5], 'total_second': 11177}
{1: [4, 6], 2: [2, 3, 1], 3: [7, 5], 'total_second': 11336}
{1: [4, 5], 2: [2, 3, 1], 3: [7, 6], 'total_second': 11420}
{1: [4, 7, 5], 2: [2, 3, 1], 3: [6], 'total_second': 11453}
{1: [7, 3], 2: [4, 2, 6, 5, 1], 3: [], 'total_second': 8483}
{1: [3], 2: [4, 2, 6, 5, 1], 3: [7], 'total_second': 9317}
{1: [7], 2: [4, 2, 6, 5, 1], 3: [3], 'total_second': 9563}
{1: [2, 6, 3, 1], 2: [7, 5, 4], 3: [], 'total_second': 7875}
{1: [], 2: [7, 5, 4], 3: [2, 6, 3, 1], 'total_second': 8132}
{1: [1], 2: [7, 5, 4], 3: [2, 6, 3], 'total_second': 9581}
{1: [2, 6, 3], 2: [7, 5, 4], 3: [1], 'total_second': 9651}
{1: [6, 3], 2: [7, 5, 4], 3: [2, 1], 'total_second': 9961}
{1: [2, 1], 2: [7, 5, 4], 3: [6, 3], 'total_second': 9968}
{1: [2], 2: [7, 5, 4], 3: [6, 3, 1], 'total_second': 9986}
{1: [6, 3, 1], 2: [7, 5, 4], 3: [2], 'total_second': 9999}
{1: [3], 2: [7, 5, 4], 3: [2, 6, 1], 'total_second': 10782}
{1: [3, 1], 2: [7, 5, 4], 3: [2, 6], 'total_second': 10811}
{1: [2, 3], 2: [7, 5, 4], 3: [6, 1], 'total_second': 10823}
{1: [6, 1], 2: [7, 5, 4], 3: [2, 3], 'total_second': 10842}
{1: [6], 2: [7, 5, 4], 3: [2, 3, 1], 'total_second': 10846}
{1: [2, 3, 1], 2: [7, 5, 4], 3: [6], 'total_second': 10852}
{1: [2, 6, 1], 2: [7, 5, 4], 3: [3], 'total_second': 10897}
{1: [2, 6], 2: [7, 5, 4], 3: [3, 1], 'total_second': 10901}
{1: [4, 2, 3, 1], 2: [], 3: [7, 6, 5], 'total_second': 8221}
{1: [2, 3, 1], 2: [4], 3: [7, 6, 5], 'total_second': 8446}
{1: [4], 2: [2, 3, 1], 3: [7, 6, 5], 'total_second': 9473}
{1: [2, 3], 2: [1, 4], 3: [7, 6, 5], 'total_second': 10186}
{1: [3, 1], 2: [2, 4], 3: [7, 6, 5], 'total_second': 10472}
{1: [3], 2: [4, 2, 1], 3: [7, 6, 5], 'total_second': 10486}
{1: [4, 2, 3], 2: [1], 3: [7, 6, 5], 'total_second': 10552}
{1: [2, 1], 2: [3, 4], 3: [7, 6, 5], 'total_second': 10554}
{1: [4, 1], 2: [2, 3], 3: [7, 6, 5], 'total_second': 10680}
{1: [4, 2], 2: [3, 1], 3: [7, 6, 5], 'total_second': 10931}
{1: [4, 2, 1], 2: [3], 3: [7, 6, 5], 'total_second': 10950}
{1: [4, 3], 2: [2, 1], 3: [7, 6, 5], 'total_second': 10992}
{1: [4, 3, 1], 2: [2], 3: [7, 6, 5], 'total_second': 11056}
{1: [2, 6, 3], 2: [7, 5, 1], 3: [4], 'total_second': 8265}
{1: [], 2: [7, 5, 1], 3: [4, 2, 6, 3], 'total_second': 8301}
{1: [4, 2, 6, 3], 2: [7, 5, 1], 3: [], 'total_second': 8318}
{1: [4], 2: [7, 5, 1], 3: [2, 6, 3], 'total_second': 8950}
{1: [2], 2: [7, 5, 1], 3: [4, 6, 3], 'total_second': 10153}
{1: [6, 3], 2: [7, 5, 1], 3: [4, 2], 'total_second': 10155}
{1: [4, 6, 3], 2: [7, 5, 1], 3: [2], 'total_second': 10434}
{1: [4, 2], 2: [7, 5, 1], 3: [6, 3], 'total_second': 10442}
{1: [3], 2: [7, 5, 1], 3: [4, 2, 6], 'total_second': 10967}
{1: [2, 3], 2: [7, 5, 1], 3: [4, 6], 'total_second': 11006}
{1: [6], 2: [7, 5, 1], 3: [4, 2, 3], 'total_second': 11015}
{1: [2, 6], 2: [7, 5, 1], 3: [4, 3], 'total_second': 11067}
{1: [4, 6], 2: [7, 5, 1], 3: [2, 3], 'total_second': 11294}
{1: [4, 2, 3], 2: [7, 5, 1], 3: [6], 'total_second': 11295}
{1: [4, 3], 2: [7, 5, 1], 3: [2, 6], 'total_second': 11353}
{1: [4, 2, 6], 2: [7, 5, 1], 3: [3], 'total_second': 11357}
{1: [6, 3], 2: [], 3: [4, 7, 5, 2, 1], 'total_second': 7770}
{1: [7, 1, 2, 6, 5], 2: [], 3: [4, 3], 'total_second': 8136}
{1: [7, 1, 2, 6, 5], 2: [3, 4], 3: [], 'total_second': 8605}
{1: [7, 1, 2, 6, 5], 2: [4], 3: [3], 'total_second': 8651}
{1: [7, 1, 2, 6, 5], 2: [3], 3: [4], 'total_second': 8948}
{1: [3], 2: [6], 3: [4, 7, 5, 2, 1], 'total_second': 11381}
{1: [6], 2: [3], 3: [4, 7, 5, 2, 1], 'total_second': 11384}
{1: [7, 2, 6, 5], 2: [3, 1, 4], 3: [], 'total_second': 8502}
{1: [2, 6, 5], 2: [3, 1, 4], 3: [7], 'total_second': 9265}
{1: [7], 2: [3, 1, 4], 3: [2, 6, 5], 'total_second': 9405}
{1: [2], 2: [3, 1, 4], 3: [7, 6, 5], 'total_second': 10565}
{1: [6, 5], 2: [3, 1, 4], 3: [7, 2], 'total_second': 10579}
{1: [7, 6, 5], 2: [3, 1, 4], 3: [2], 'total_second': 10610}
{1: [7, 2], 2: [3, 1, 4], 3: [6, 5], 'total_second': 10622}
{1: [2, 6], 2: [3, 1, 4], 3: [7, 5], 'total_second': 10938}
{1: [7, 5], 2: [3, 1, 4], 3: [2, 6], 'total_second': 10988}
{1: [5], 2: [3, 1, 4], 3: [7, 2, 6], 'total_second': 10990}
{1: [2, 5], 2: [3, 1, 4], 3: [7, 6], 'total_second': 11054}
{1: [6], 2: [3, 1, 4], 3: [7, 2, 5], 'total_second': 11067}
{1: [7, 2, 6], 2: [3, 1, 4], 3: [5], 'total_second': 11075}
{1: [7, 6], 2: [3, 1, 4], 3: [2, 5], 'total_second': 11098}
{1: [7, 2, 5], 2: [3, 1, 4], 3: [6], 'total_second': 11111}
{1: [7], 2: [], 3: [4, 2, 5, 6, 3, 1], 'total_second': 6033}
{1: [], 2: [7], 3: [4, 2, 5, 6, 3, 1], 'total_second': 6602}
{1: [7, 5, 6, 1], 2: [4, 2, 3], 3: [], 'total_second': 8527}
{1: [5, 6, 1], 2: [4, 2, 3], 3: [7], 'total_second': 9339}
{1: [7], 2: [4, 2, 3], 3: [5, 6, 1], 'total_second': 9511}
{1: [6, 5], 2: [4, 2, 3], 3: [7, 1], 'total_second': 10165}
{1: [1], 2: [4, 2, 3], 3: [7, 6, 5], 'total_second': 10190}
{1: [7, 1], 2: [4, 2, 3], 3: [6, 5], 'total_second': 10215}
{1: [7, 6, 5], 2: [4, 2, 3], 3: [1], 'total_second': 10311}
{1: [6, 1], 2: [4, 2, 3], 3: [7, 5], 'total_second': 10970}
{1: [5], 2: [4, 2, 3], 3: [7, 6, 1], 'total_second': 10994}
{1: [7, 5], 2: [4, 2, 3], 3: [6, 1], 'total_second': 11002}
{1: [6], 2: [4, 2, 3], 3: [7, 5, 1], 'total_second': 11078}
{1: [7, 6, 1], 2: [4, 2, 3], 3: [5], 'total_second': 11091}
{1: [5, 1], 2: [4, 2, 3], 3: [7, 6], 'total_second': 11123}
{1: [7, 5, 1], 2: [4, 2, 3], 3: [6], 'total_second': 11131}
{1: [7, 6], 2: [4, 2, 3], 3: [5, 1], 'total_second': 11199}
{1: [4, 7, 1, 2, 5], 2: [], 3: [6, 3], 'total_second': 8062}
{1: [4, 7, 1, 2, 5], 2: [3], 3: [6], 'total_second': 11675}
{1: [4, 7, 1, 2, 5], 2: [6], 3: [3], 'total_second': 11781}
{1: [7, 2, 6, 1], 2: [3, 5], 3: [4], 'total_second': 8868}
{1: [4], 2: [3, 5], 3: [7, 2, 6, 1], 'total_second': 9493}
{1: [2, 6, 1], 2: [3, 5], 3: [4, 7], 'total_second': 9509}
{1: [7], 2: [3, 5], 3: [4, 2, 6, 1], 'total_second': 9528}
{1: [4, 2, 6, 1], 2: [3, 5], 3: [7], 'total_second': 9684}
{1: [4, 7], 2: [3, 5], 3: [2, 6, 1], 'total_second': 9880}
{1: [7, 1], 2: [3, 5], 3: [4, 2, 6], 'total_second': 10324}
{1: [2, 6], 2: [3, 5], 3: [4, 7, 1], 'total_second': 10377}
{1: [7, 2, 6], 2: [3, 5], 3: [4, 1], 'total_second': 10427}
{1: [4, 2, 6], 2: [3, 5], 3: [7, 1], 'total_second': 10552}
{1: [4, 7, 1], 2: [3, 5], 3: [2, 6], 'total_second': 10676}
{1: [4, 1], 2: [3, 5], 3: [7, 2, 6], 'total_second': 10679}
{1: [7, 6], 2: [3, 5], 3: [4, 2, 1], 'total_second': 10721}
{1: [7, 2, 1], 2: [3, 5], 3: [4, 6], 'total_second': 10741}
{1: [7, 6, 1], 2: [3, 5], 3: [4, 2], 'total_second': 10742}
{1: [7, 2], 2: [3, 5], 3: [4, 6, 1], 'total_second': 10743}
{1: [6, 1], 2: [3, 5], 3: [7, 2, 4], 'total_second': 10774}
{1: [6], 2: [3, 5], 3: [4, 7, 2, 1], 'total_second': 10802}
{1: [4, 6], 2: [3, 5], 3: [7, 2, 1], 'total_second': 10969}
{1: [4, 2, 1], 2: [3, 5], 3: [7, 6], 'total_second': 10973}
{1: [4, 2], 2: [3, 5], 3: [7, 6, 1], 'total_second': 10975}
{1: [4, 6, 1], 2: [3, 5], 3: [7, 2], 'total_second': 10990}
{1: [4, 7, 2, 1], 2: [3, 5], 3: [6], 'total_second': 11095}
{1: [4, 7, 2], 2: [3, 5], 3: [6, 1], 'total_second': 11097}
{1: [2, 3, 7], 2: [], 3: [4, 5, 6, 1], 'total_second': 8051}
{1: [2, 3, 7], 2: [4, 5, 6, 1], 3: [], 'total_second': 8564}
{1: [2, 3, 7], 2: [4], 3: [5, 6, 1], 'total_second': 8564}
{1: [2, 3, 7], 2: [5, 6, 1], 3: [4], 'total_second': 8892}
{1: [2, 3, 7], 2: [1, 4], 3: [6, 5], 'total_second': 10241}
{1: [2, 3, 7], 2: [4, 6, 5], 3: [1], 'total_second': 10309}
{1: [2, 3, 7], 2: [1], 3: [4, 6, 5], 'total_second': 10318}
{1: [2, 3, 7], 2: [6, 5], 3: [4, 1], 'total_second': 10438}
{1: [2, 3, 7], 2: [4, 6, 1], 3: [5], 'total_second': 11047}
{1: [2, 3, 7], 2: [5, 4], 3: [6, 1], 'total_second': 11077}
{1: [2, 3, 7], 2: [4, 5, 1], 3: [6], 'total_second': 11168}
{1: [2, 3, 7], 2: [5], 3: [4, 6, 1], 'total_second': 11173}
{1: [2, 3, 7], 2: [6, 1], 3: [4, 5], 'total_second': 11175}
{1: [2, 3, 7], 2: [6, 4], 3: [5, 1], 'total_second': 11195}
{1: [2, 3, 7], 2: [5, 1], 3: [4, 6], 'total_second': 11260}
{1: [2, 3, 7], 2: [6], 3: [4, 5, 1], 'total_second': 11336}
{1: [6, 3, 1], 2: [7, 2, 5], 3: [4], 'total_second': 8336}
{1: [], 2: [7, 2, 5], 3: [4, 6, 3, 1], 'total_second': 8351}
{1: [4, 6, 3, 1], 2: [7, 2, 5], 3: [], 'total_second': 8381}
{1: [4], 2: [7, 2, 5], 3: [6, 3, 1], 'total_second': 9002}
{1: [1], 2: [7, 2, 5], 3: [4, 6, 3], 'total_second': 9800}
{1: [6, 3], 2: [7, 2, 5], 3: [4, 1], 'total_second': 9878}
{1: [4, 6, 3], 2: [7, 2, 5], 3: [1], 'total_second': 10157}
{1: [4, 1], 2: [7, 2, 5], 3: [6, 3], 'total_second': 10172}
{1: [3], 2: [7, 2, 5], 3: [4, 6, 1], 'total_second': 11001}
{1: [3, 1], 2: [7, 2, 5], 3: [4, 6], 'total_second': 11030}
{1: [6, 1], 2: [7, 2, 5], 3: [4, 3], 'total_second': 11121}
{1: [6], 2: [7, 2, 5], 3: [4, 3, 1], 'total_second': 11125}
{1: [4, 3], 2: [7, 2, 5], 3: [6, 1], 'total_second': 11389}
{1: [4, 6, 1], 2: [7, 2, 5], 3: [3], 'total_second': 11403}
{1: [4, 6], 2: [7, 2, 5], 3: [3, 1], 'total_second': 11407}
{1: [4, 3, 1], 2: [7, 2, 5], 3: [6], 'total_second': 11418}
{1: [4, 2, 5, 6, 3, 1], 2: [], 3: [7], 'total_second': 6189}
{1: [4, 2, 5, 6, 3, 1], 2: [7], 3: [], 'total_second': 6632}
{1: [7, 1, 2, 5], 2: [6, 3], 3: [4], 'total_second': 8621}
{1: [], 2: [6, 3], 3: [4, 7, 5, 2, 1], 'total_second': 8711}
{1: [4, 7, 1, 2, 5], 2: [6, 3], 3: [], 'total_second': 8739}
{1: [4], 2: [6, 3], 3: [7, 5, 2, 1], 'total_second': 9248}
{1: [2, 5, 1], 2: [6, 3], 3: [4, 7], 'total_second': 9279}
{1: [7], 2: [6, 3], 3: [4, 2, 5, 1], 'total_second': 9298}
{1: [4, 2, 5, 1], 2: [6, 3], 3: [7], 'total_second': 9454}
{1: [4, 7], 2: [6, 3], 3: [2, 5, 1], 'total_second': 9650}
{1: [7, 1], 2: [6, 3], 3: [4, 2, 5], 'total_second': 9974}
{1: [2, 5], 2: [6, 3], 3: [4, 7, 1], 'total_second': 10030}
{1: [1], 2: [6, 3], 3: [4, 7, 2, 5], 'total_second': 10071}
{1: [7, 2, 5], 2: [6, 3], 3: [4, 1], 'total_second': 10080}
{1: [4, 2, 5], 2: [6, 3], 3: [7, 1], 'total_second': 10205}
{1: [7, 5], 2: [6, 3], 3: [4, 2, 1], 'total_second': 10261}
{1: [4, 7, 1], 2: [6, 3], 3: [2, 5], 'total_second': 10326}
{1: [4, 1], 2: [6, 3], 3: [7, 2, 5], 'total_second': 10329}
{1: [2, 1], 2: [6, 3], 3: [4, 7, 5], 'total_second': 10335}
{1: [7, 2, 1], 2: [6, 3], 3: [4, 5], 'total_second': 10359}
{1: [5], 2: [6, 3], 3: [4, 7, 2, 1], 'total_second': 10375}
{1: [7, 5, 1], 2: [6, 3], 3: [4, 2], 'total_second': 10399}
{1: [4, 7, 2, 5], 2: [6, 3], 3: [1], 'total_second': 10432}
{1: [2], 2: [6, 3], 3: [4, 7, 5, 1], 'total_second': 10457}
{1: [5, 1], 2: [6, 3], 3: [7, 2, 4], 'total_second': 10464}
{1: [7, 2], 2: [6, 3], 3: [4, 5, 1], 'total_second': 10481}
{1: [4, 2, 1], 2: [6, 3], 3: [7, 5], 'total_second': 10510}
{1: [4, 5], 2: [6, 3], 3: [7, 2, 1], 'total_second': 10590}
{1: [4, 7, 5], 2: [6, 3], 3: [2, 1], 'total_second': 10613}
{1: [4, 2], 2: [6, 3], 3: [7, 5, 1], 'total_second': 10632}
{1: [4, 7, 2, 1], 2: [6, 3], 3: [5], 'total_second': 10712}
{1: [4, 5, 1], 2: [6, 3], 3: [7, 2], 'total_second': 10728}
{1: [4, 7, 5, 1], 2: [6, 3], 3: [2], 'total_second': 10751}
{1: [4, 7, 2], 2: [6, 3], 3: [5, 1], 'total_second': 10834}
{1: [4, 2, 3], 2: [], 3: [7, 5, 6, 1], 'total_second': 8204}
{1: [2, 3], 2: [4], 3: [7, 5, 6, 1], 'total_second': 8429}
{1: [], 2: [4, 2, 3], 3: [7, 5, 6, 1], 'total_second': 8737}
{1: [4], 2: [2, 3], 3: [7, 5, 6, 1], 'total_second': 9506}
{1: [3], 2: [2, 4], 3: [7, 5, 6, 1], 'total_second': 10455}
{1: [2], 2: [3, 4], 3: [7, 5, 6, 1], 'total_second': 10568}
{1: [4, 2], 2: [3], 3: [7, 5, 6, 1], 'total_second': 10964}
{1: [4, 3], 2: [2], 3: [7, 5, 6, 1], 'total_second': 11039}
{1: [7, 6, 5], 2: [4, 2, 3, 1], 3: [], 'total_second': 8485}
{1: [], 2: [4, 2, 3, 1], 3: [7, 6, 5], 'total_second': 8704}
{1: [6, 5], 2: [4, 2, 3, 1], 3: [7], 'total_second': 9264}
{1: [7], 2: [4, 2, 3, 1], 3: [6, 5], 'total_second': 9398}
{1: [6], 2: [4, 2, 3, 1], 3: [7, 5], 'total_second': 10937}
{1: [5], 2: [4, 2, 3, 1], 3: [7, 6], 'total_second': 10973}
{1: [7, 5], 2: [4, 2, 3, 1], 3: [6], 'total_second': 10981}
{1: [7, 6], 2: [4, 2, 3, 1], 3: [5], 'total_second': 11058}
{1: [4, 3, 1], 2: [], 3: [7, 2, 6, 5], 'total_second': 8289}
{1: [3, 1], 2: [4], 3: [7, 2, 6, 5], 'total_second': 8415}
